,category,event_name,gender,age,marital_status,session_id,device,client_time,latitude,longitude,state
4637,Environment,View Project,M,35-44,married,32ebd2efc9d54174b5a1f8ee728863df,android,1394382824,30.005205,-94.132182,TX
4638,Environment,View Project,F,18-24,married,cd489ee5dd0c44f2aaf75756ab336294,iOS,1394383012,33.797854,-84.387726,GA
4639,Environment,View Project,F,18-24,single,7492083a6be3438cb0bda2c3a5de8b1e,iOS,1394383475,40.189788,-105.35528,CO
4640,Sports,View Project,U,18-24,married,ccb326a7d9bf494695a2dcfd875300c3,iOS,1394383602,45.408077,-122.723058,OR
4641,Sports,View Project,F,45-54,single,52f671bf999a4c829cbb638c5a484472,iOS,1394383900,35.568521,-92.134082,AR
4642,Sports,View Project,M,18-24,single,b575b35712cf4606bce276b72b7d04b9,android,1394383941,33.757806,-84.433649,GA
4643,Sports,View Project,M,18-24,married,0b8e32a8ef6a4c22a2a26c17af40e1a5,android,1394384645,40.087835,-105.373507,CO
4644,Sports,View Project,F,35-44,married,dee710db9b884efda59e3aab23b595d9,android,1394384906,37.152619,-76.542039,VA
4645,Environment,View Project,M,18-24,single,bdeff1b4462645ad87a5f29f7043a338,iOS,1394384937,45.343615,-122.664926,OR
4646,Environment,View Project,F,18-24,married,b17ef092b84c4138836a86679c759a24,iOS,1394385273,33.844371,-84.47405,GA
4647,Sports,View Project,M,35-44,single,a9eb2f21aa814bee99bf648a7f45fecb,android,1394385438,38.288549,-86.501185,IN
4648,Sports,View Project,M,35-44,married,acb731f1bdb94860bbcce6d77a8764d8,iOS,1394385459,40.702404,-73.885979,NY
4649,Sports,View Project,F,18-24,single,ff8e133c8e4e4832b8b65ea717ec10ee,iOS,1394385700,40.000686,-105.495998,CO
4650,Sports,View Project,F,45-54,married,e0442dc5694b42c99dea7179308b1ba0,android,1394385749,30.24974,-89.712618,LA
4651,Environment,View Project,F,55+,single,0884326b8c5e44f78c6c5d5596088e58,android,1394385797,47.603143,-115.083253,MT
4652,Sports,View Project,F,18-24,single,83f1f289f1a24ab8b3323c476fa396b6,android,1394386283,45.408374,-122.691388,OR
4653,Environment,View Project,M,25-34,married,47f85f4070384e2ea910cfb2bd7a0164,iOS,1394387077,40.164139,-87.14754,IN
4654,Environment,View Project,M,25-34,married,8895f62322254238bd93fd4eda7ff1c1,iOS,1394387162,29.555429,-98.090085,TX
4655,Sports,View Project,M,25-34,single,46fb48801501427c844d00eb8835214f,iOS,1394387166,47.432251,-121.803388,WA
4656,Sports,View Project,F,45-54,married,dd4b68325ebc4a50937601dd79001f04,iOS,1394387261,39.904838,-86.067263,IN
4657,Environment,View Project,M,55+,single,5d4cc51b2d6e447e958c213e30781b83,iOS,1394387333,47.247871,-122.472793,WA
4658,Environment,View Project,M,18-24,married,ff718c412369474aa6fa3e36c636e15b,android,1394387612,41.970601,-79.997581,PA
4659,Sports,View Project,M,18-24,married,71e0678d643a4500a7c3fc7ebe2e2fc8,iOS,1394387614,39.910774,-105.010886,CO
4660,Sports,View Project,F,45-54,married,16e6d17c742343fa9790507dbcf0e777,iOS,1394389019,38.734755,-85.376804,IN
4661,Environment,View Project,F,18-24,single,69f1a4457b394942a961261702ed78d8,iOS,1394389695,33.797854,-84.387726,GA
4662,Environment,View Project,F,18-24,married,4f5d9baab19a4d62bcd63e76207ce029,iOS,1394390219,45.45509,-122.696724,OR
4663,Sports,View Project,F,45-54,married,5f4c403ae78c4e80b659fc0697357660,iOS,1394390806,39.93731,-86.199445,IN
4664,Sports,View Project,M,18-24,married,46356e8e73394617a2eedc48d65cde79,iOS,1394391084,33.724907,-84.468329,GA
4665,Environment,View Project,M,35-44,single,2a08d341738d44e3a5848bda87af54f1,iOS,1394391294,40.917478,-80.363481,PA
4666,Sports,View Project,M,35-44,single,c887622719824e869f2e15fc27b92372,android,1394391545,37.553774,-122.269978,CA
4667,Sports,View Project,M,45-54,single,6a164970549e452db1dbbf172e9a731a,android,1394392087,40.684948,-73.980613,NY
4668,Environment,View Project,M,55+,single,a69069ff033b4daaa901bf7c97416a3e,android,1394392281,47.485348,-122.02967,WA
4669,Environment,View Project,F,45-54,married,93650394d6cb4911880ca26a0c67be97,iOS,1394392610,40.495181,-86.394248,IN
4670,Sports,View Project,F,18-24,married,f0e97dc3ccdd4382ba10de2957b91885,iOS,1394392969,33.797854,-84.387726,GA
4671,Sports,View Project,F,45-54,married,e0a23cee857749f9a1f08c70d88d5182,iOS,1394393077,39.10494,-87.382988,IN
4672,Environment,View Project,F,25-34,married,9dd78193c8724ca6b71bcc36442ee7ba,iOS,1394393376,38.689503,-87.121505,IN
4673,Sports,View Project,F,18-24,married,ea2e1864fb08439594eb2639c819d864,iOS,1394394607,45.343615,-122.664926,OR
4674,Environment,View Project,U,35-44,single,8218d897a9d041dbabb35fa1ceec56b3,iOS,1394395613,31.660671,-106.176474,TX
4675,Environment,View Project,F,45-54,single,08d1d91d7ec243f4b768ba778ddbaee5,iOS,1394395852,29.83399,-95.434241,TX
4676,Sports,View Project,F,18-24,married,e1ece87807084ac9b92dbca19ded78c0,android,1394396453,33.829743,-84.381529,GA
4677,Environment,View Project,M,18-24,single,f1f4be045e8e4b51afcc694c156b336a,iOS,1394396648,40.056261,-75.16117,PA
4678,Sports,View Project,M,25-34,single,8e66e9567b0a401e9ea3e402d5f5eeb1,iOS,1394396851,30.530497,-97.635103,TX
4679,Sports,View Project,M,25-34,married,613382109e894f37b43cc5a73313e07e,iOS,1394397100,40.841829,-73.879004,NY
4680,Environment,View Project,M,18-24,married,5588f60a55b7492084c9aa6ca7806b39,iOS,1394397190,33.757806,-84.433649,GA
4681,Environment,View Project,U,18-24,single,aed1e8f07e784e6da8cf5e35d67e4d87,android,1394397335,45.408374,-122.691388,OR
4682,Environment,View Project,F,35-44,married,2cbbde2241d448d3b90b921338a74c61,android,1394397547,41.060196,-73.544477,CT
4683,Environment,View Project,F,18-24,married,2996ee313abb4a01bf81dc7c2ba63248,iOS,1394398098,39.980835,-105.269915,CO
4684,Environment,View Project,F,18-24,married,0c1c1bee3e2f4b2e99813457a7fa1fb3,android,1394398222,45.343615,-122.664926,OR
4685,Environment,View Project,F,45-54,married,d4e35a2ee9434900b048d4e68d24a59a,android,1394398338,44.170785,-88.658087,WI
4686,Environment,View Project,F,35-44,single,a588df1a7cda47539f158ed872e49570,android,1394398389,40.505118,-80.115528,PA
4687,Sports,View Project,M,18-24,single,c66bca6dd5414d499637a428097cd9ff,android,1394398807,45.343615,-122.664926,OR
4688,Environment,View Project,U,25-34,single,ec6ce2d8dfcb40db9e089e460902d5cc,iOS,1394399482,40.596828,-74.077837,NY
4689,Environment,View Project,F,55+,married,7b316bad512e4aedaacbbcfe4cc228ce,android,1394401600,40.839137,-73.942181,NY
4690,Environment,View Project,F,18-24,married,849938fb268343f7b4e855b16802b319,android,1394401765,32.841252,-96.698402,TX
4691,Sports,View Project,M,18-24,married,7fb5f12002b6485a9b0188c015aeff49,android,1394402440,45.408374,-122.691388,OR
4692,Sports,View Project,M,25-34,married,e97fab44f2c14cd3951cf2345306c13b,iOS,1394402479,39.832577,-86.083634,IN
4693,Environment,View Project,M,25-34,single,0e00804c398348a6a88a5049b3d951fa,android,1394403449,40.422955,-74.549761,NJ
4694,Sports,View Project,F,18-24,married,92f7591d7b02408d8b9f4376fa40a029,android,1394403568,39.947386,-105.459269,CO
4695,Sports,View Project,F,45-54,married,d885908b580b4b31b31d51a68361dfe7,iOS,1394404890,40.187565,-85.14558,IN
4696,Environment,View Project,M,18-24,single,6433154bf3fe4a19be1d29809df0c3e9,iOS,1394405275,45.408374,-122.691388,OR
4697,Sports,View Project,M,18-24,single,481fab8b0b1648518269bdf7d08096bf,iOS,1394406108,33.752456,-84.392026,GA
4698,Environment,View Project,F,35-44,single,5b4000630dd1447389e5231123473459,android,1394406389,47.9041,-97.431501,ND
4699,Sports,View Project,M,45-54,married,91f880c0c01e437fb267cf6e0711099c,iOS,1394407220,42.740223,-78.164804,NY
4700,Sports,View Project,U,35-44,married,1321798afbfe430bb8c49058e8aed065,android,1394407247,34.833714,-92.3289,AR
4701,Environment,View Project,F,18-24,married,3b8890968daf441d8d2d19e6b40dd7e8,iOS,1394407385,39.488994,-85.486278,IN
4702,Environment,View Project,F,18-24,married,5b9f679bdb6f42159f768b8d4fb5bd3e,iOS,1394407715,40.782613,-86.919278,IN
4703,Environment,View Project,F,18-24,married,c370c3dd461e43e7860a5cdb2caa520b,iOS,1394408083,36.697808,-77.935481,VA
4704,Environment,View Project,M,18-24,married,3b041a3e51ae40aaadb628d845497e17,iOS,1394408213,45.408077,-122.723058,OR
4705,Sports,View Project,F,18-24,single,697d567cb8b2462da267c9eeb7fb7de3,iOS,1394408837,33.724907,-84.468329,GA
4706,Sports,View Project,M,18-24,single,d79ca7221b7d4b29be69dfdf1d588d71,iOS,1394409111,33.797854,-84.387726,GA
4707,Environment,View Project,M,18-24,married,5f846a99407f47dea74d6d64ee0eaf6a,iOS,1394409181,33.757806,-84.433649,GA
4708,Environment,View Project,M,18-24,single,8156bdaec96d46c0b7c2f30f51c03642,iOS,1394409986,45.343615,-122.664926,OR
4709,Environment,View Project,F,18-24,married,afd0a5eff4f542aea19f948a063d1fe9,android,1394410045,40.087835,-105.373507,CO
4710,Sports,View Project,M,45-54,married,730075f5b05e4a1294796cac5bff0a04,android,1394410182,32.374632,-90.362921,MS
4711,Sports,View Project,M,55+,married,b984af1b9c0242f8a9be6336e3a650f4,iOS,1394411700,40.73991,-86.07581,IN
4712,Environment,View Project,M,18-24,married,095a51b918b148ed95ebfcdce23401b4,android,1394412671,39.867235,-105.004125,CO
4713,Sports,View Project,F,45-54,married,41974d9ea45e40b9b06cbf7ab91a7a5d,iOS,1394412961,38.439461,-86.777335,IN
4714,Environment,View Project,M,18-24,single,c037b29e7f2d478ca2dfb689984350e2,iOS,1394412975,35.105058,-97.468258,OK
4715,Environment,View Project,F,25-34,married,7edd1c4c74474c69920e494e5a4f55a8,android,1394413411,36.169069,-115.208529,NV
4716,Environment,View Project,M,35-44,single,3961288392724025997bbc398a5a62ee,iOS,1394413831,35.250608,-80.535601,NC
4717,Environment,View Project,F,25-34,single,fe4c8029e14242bca69cfe5abe86ce12,iOS,1394414482,33.182563,-87.482744,AL
4718,Environment,View Project,F,18-24,married,29b9fb9e38a64e718663166a689d7ded,iOS,1394414838,45.45509,-122.696724,OR
4719,Sports,View Project,M,25-34,married,7f06723721aa4796a16778c8b5c57dc8,iOS,1394414851,39.07884,-86.592389,IN
4720,Sports,View Project,F,18-24,married,789c71f07ec74f558c463a3fff617085,iOS,1394415022,33.724907,-84.468329,GA
4721,Environment,View Project,M,25-34,married,941aa87bff404f26aa4e8cc227831ad5,android,1394415201,34.334398,-83.837912,GA
4722,Sports,View Project,F,35-44,single,9bcb6c9782a042b6b8c7ec50c4f2149a,android,1394415209,30.817866,-94.869052,TX
4723,Sports,View Project,M,18-24,married,b8215caf1abb41d6950c5ad43cbde1bd,iOS,1394415261,41.811929,-87.68732,IL
4724,Sports,View Project,M,45-54,married,0ee9af9d65444715a11b99e06590c82e,iOS,1394415659,38.841866,-86.986145,IN
4725,Sports,View Project,M,45-54,married,9442ea9df14c4a05891135724858aea7,iOS,1394415798,40.750414,-86.789632,IN
4726,Sports,View Project,F,18-24,married,4fc2c7e70ce5462d954694c2d4afcddd,iOS,1394415974,45.408374,-122.691388,OR
4727,Sports,View Project,F,18-24,married,a3d9dfe8827441a894a9a38b0d98a35c,iOS,1394415982,34.956633,-89.99624,MS
4728,Environment,View Project,F,18-24,married,0210f188aaf24b938ed04d822974d835,iOS,1394416316,33.794055,-84.377326,GA
4729,Sports,View Project,M,18-24,single,e940e39edf2b42b6a231a2d10e78fea2,iOS,1394416407,38.258384,-85.475021,KY
4730,Sports,View Project,F,18-24,married,150e666665934825bc1b128fadd1cc7f,android,1394416613,45.408374,-122.691388,OR
4731,Sports,View Project,M,18-24,single,2ad63999d20a463881f8984fc5abdd92,iOS,1394417453,39.885388,-105.11389,CO
4732,Environment,View Project,F,18-24,married,3bdab9590f954fefb1a06039a5e7a035,iOS,1394418033,39.947386,-105.459269,CO
4733,Environment,View Project,M,55+,married,9ee09db1be76419a95e4c2d0334eb4b5,iOS,1394418715,39.783642,-86.207687,IN
4734,Environment,View Project,M,18-24,married,879c3b69347e40b8a803888899260f74,android,1394419012,45.45509,-122.696724,OR
4735,Environment,View Project,F,35-44,married,bb60c647e9d448d7a54d67c727cff65b,android,1394419229,33.896564,-118.176502,CA
4736,Sports,View Project,F,25-34,married,c7a428149b5e4bbc8673c310ec216e4e,iOS,1394419483,39.313258,-86.756423,IN
4737,Sports,View Project,M,18-24,single,91ae5549d6b443fd8667a2172ab23dd5,android,1394420023,40.935349,-74.577102,NJ
4738,Sports,View Project,M,18-24,married,6f35e3b064d343c2ab3692ce2e93b370,iOS,1394420195,45.408077,-122.723058,OR
4739,Environment,View Project,F,55+,married,05c08998c96c4cb2b27d7a7ee48ec854,iOS,1394420386,39.309983,-84.900711,IN
4740,Environment,View Project,M,18-24,single,ef7d61563d87475c90d1eeb7d7c6de9a,android,1394421500,40.000686,-105.495998,CO
4741,Sports,View Project,F,18-24,married,084f9e3b537b4233877097d447efd255,iOS,1394421808,45.45509,-122.696724,OR
4742,Sports,View Project,F,45-54,married,d9a579ac2401426e9718ae93e9596424,android,1394423177,37.733844,-77.888082,VA
4743,Environment,View Project,M,35-44,married,15e4cd4590714b38a291bd01a8da545c,iOS,1394423380,33.950514,-118.245855,CA
4744,Environment,View Project,M,55+,single,25b9dcc773954e2496c4399c319393c0,iOS,1394424686,39.757377,-84.056934,OH
4745,Environment,View Project,F,18-24,married,fdcc562060dc4b90b3ea32a0d805e8a3,iOS,1394424820,40.314012,-85.666794,IN
4746,Environment,View Project,F,25-34,single,a59c5ab6a7b240dc92b51c28c2a327b9,iOS,1394425492,39.50708,-86.10149,IN
4747,Environment,View Project,F,35-44,single,3bc2240617964f11adff10dd18c6139a,android,1394425603,33.494387,-84.379724,GA
4748,Sports,View Project,F,18-24,single,d0308d048417475fa9a9fd8dd79d3d4c,android,1394425955,39.814481,-105.128173,CO
4749,Environment,View Project,F,18-24,married,eebcfb30e4cd4bf382f9e4112ffa9ac4,iOS,1394426294,39.857259,-105.12344,CO
4750,Environment,View Project,M,18-24,single,66da036843f54aba954b3c80bd850d06,iOS,1394426622,45.408374,-122.691388,OR
4751,Sports,View Project,F,25-34,single,b4d9a8f6077c46dcb4ca6e01544cf5d8,iOS,1394426694,32.450453,-93.712906,LA
4752,Sports,View Project,F,18-24,single,06a6965552044ce9a0738c52003acc23,iOS,1394427032,40.165634,-105.1633,CO
4753,Environment,View Project,M,25-34,single,d490635b8c40487e93c886e1245cd713,iOS,1394427888,43.017776,-85.611596,MI
4754,Sports,View Project,M,18-24,single,3767f02c97514d9295c109a8dbeea99d,android,1394428694,42.83336,-77.129398,NY
4755,Sports,View Project,M,55+,single,160b683cf7114e549679f05d8ff8c65c,iOS,1394429027,22.020489,-159.617765,HI
4756,Environment,View Project,M,18-24,married,7e36894de87341d4aa0373dda0e73765,iOS,1394429883,39.980835,-105.269915,CO
4757,Sports,View Project,M,18-24,single,3adc389c93d84e98bda3223383ebe080,iOS,1394429933,40.589023,-81.605824,OH
4758,Sports,View Project,M,18-24,single,a30134e3069649a2a4cd1504eea3bff0,android,1394429954,40.063935,-105.390027,CO
4759,Environment,View Project,F,35-44,single,f4dae13b848b47e3a7de897705c0dd9e,iOS,1394431442,47.277623,-111.290803,MT
4760,Environment,View Project,M,55+,married,96a1fea7d6fe4d548d7124e7a02c9f4b,iOS,1394431565,41.458371,-83.529646,OH
4761,Sports,View Project,F,25-34,married,a4314952f8d343b09b71c29866ed19b7,iOS,1394431999,41.368124,-72.452284,CT
4762,Environment,View Project,F,25-34,married,9b2d13e794e84cf09a1d88c212455514,iOS,1394433008,39.807038,-86.470429,IN
4763,Environment,View Project,M,25-34,married,65a4fc3ea66e40f196d1a4db16cf72c3,iOS,1394433069,38.786795,-87.38271,IN
4764,Environment,View Project,F,55+,married,484c5cb0a8b64e268a2d7702b238cbce,android,1394433269,40.948689,-74.241168,NJ
4765,Environment,View Project,M,55+,married,22c83bb994f84c858b3cfacde7b0fa35,iOS,1394433296,39.50607,-86.08434,IN
4766,Environment,View Project,U,25-34,single,3bafcbcbc0e94d6b8fd7d11231a3d68f,iOS,1394433647,41.811929,-87.68732,IL
4767,Sports,View Project,M,18-24,single,42549364e7144b6490c064ebbc45903b,android,1394434413,40.122477,-104.935838,CO
4768,Environment,View Project,M,45-54,married,e4355242b49d41909ce8f2efa681e1cf,iOS,1394435346,38.477976,-87.128545,IN
4769,Environment,View Project,U,25-34,married,22a72a7c234f455895c24eaa6e130fc6,iOS,1394435481,25.910972,-80.290572,FL
4770,Environment,View Project,M,45-54,married,8f2f5707e89e44d5a037da83d092f563,iOS,1394435860,39.393802,-85.77201,IN
4771,Environment,View Project,M,18-24,married,6acea3565a2042038dbc05a35e09e57e,iOS,1394436823,39.822641,-86.129886,IN
4772,Sports,View Project,F,45-54,married,30abd7c1e6594494982c476e27edb4e7,android,1394437225,42.446396,-71.459405,MA
4773,Sports,View Project,M,35-44,married,7e5c50fc3384461a9e30b592dcee9986,android,1394437558,43.425258,-96.659737,SD
4774,Sports,View Project,U,35-44,single,78639e9f59cb45e3910651bd5443bca9,android,1394437648,39.50708,-86.10149,IN
4775,Environment,View Project,F,25-34,married,1f887646ce3f44a892f9586080826868,iOS,1394437834,41.566464,-70.984253,MA
4776,Sports,View Project,M,18-24,married,c07ec72bb49549fcb2e6af762153f29e,android,1394437888,40.370748,-105.323971,CO
4777,Sports,View Project,M,35-44,married,6aa5a94997004c2bae8d64113c4b1cfe,iOS,1394438254,29.344488,-94.990471,TX
4778,Environment,View Project,M,18-24,married,defbbf54c63d46439260a241edfb85ad,iOS,1394438394,38.697289,-87.091762,IN
4779,Environment,View Project,F,18-24,married,221867a916ac4f51a08a3bea71f03a7d,iOS,1394438767,45.408374,-122.691388,OR
4780,Sports,View Project,F,18-24,married,6539927bd494448c872289c2d7670e1b,android,1394438835,40.094787,-105.278083,CO
4781,Sports,View Project,F,18-24,married,678b503e418849f98b716f33515c19d3,iOS,1394438843,45.408374,-122.691388,OR
4782,Sports,View Project,M,18-24,single,485bcfa433584250b08606b33fd5ca14,iOS,1394438990,33.724907,-84.468329,GA
4783,Environment,View Project,M,45-54,single,2139a4720de54710b2420ff82ea2c95b,iOS,1394439336,40.62251,-73.966109,NY
4784,Environment,View Project,F,45-54,single,56e02514d3e2438fba6ed326b8ba2453,iOS,1394439575,32.771455,-97.079633,TX
4785,Environment,View Project,F,18-24,married,e8605993cf644fbabe95d86e8a2c10fc,iOS,1394440048,33.797854,-84.387726,GA
4786,Sports,View Project,U,18-24,married,e45d4efca8ef42ca9a56fb186856d536,iOS,1394440101,33.760505,-84.399626,GA
4787,Environment,View Project,F,18-24,married,a0d18769b3d044dfae17791ac6fec6bc,iOS,1394440645,40.780882,-73.250336,NY
4788,Environment,View Project,F,18-24,single,6ce269e6ff224077b973e702c5e0e615,android,1394440965,45.45509,-122.696724,OR
4789,Environment,View Project,M,18-24,married,b821b9dbaa9f403997f0bad03f08a41f,iOS,1394441960,45.408077,-122.723058,OR
4790,Sports,View Project,M,55+,married,a6a96d692dfb4882adbe8128498b23f7,android,1394442316,38.823944,-90.742745,MO
4791,Environment,View Project,M,45-54,single,0084a9ac84d74a6a9d059ffcecde45bf,iOS,1394442821,38.455316,-99.905723,KS
4792,Environment,View Project,M,18-24,single,76bb283b34ff4952b991c2460df2dbba,iOS,1394443447,40.044661,-75.020665,PA
4793,Sports,View Project,F,18-24,married,4c4e7613a58448ebb1b7e8ed42a8d468,android,1394444538,45.408374,-122.691388,OR
4794,Sports,View Project,F,18-24,married,aef2432a439c47bbb9b63f2f1230b141,iOS,1394444619,40.564673,-85.765569,IN
4795,Sports,View Project,F,55+,married,35eebfe4d84e435b9e1459724dc4bee8,iOS,1394444910,39.368643,-87.175317,IN
4796,Sports,View Project,U,55+,married,827a21e1bd9d444caeecd955c9a3b40f,iOS,1394445258,39.50942,-86.437089,IN
4797,Sports,View Project,F,25-34,married,89f77d6f38404fdcb5fb435a9fb8b53c,android,1394445752,33.542055,-86.80604,AL
4798,Environment,View Project,M,45-54,single,0a8f1f616f1440dd81a193bc40a7b689,android,1394446144,32.072257,-81.135618,GA
4799,Environment,View Project,F,55+,married,f16f0bea2afd4d2fb2ffeee5077ac89c,iOS,1394447711,30.24058,-81.618814,FL
